Column Density	Temperature	Something else
0.8452505304442887	0.1681888262417467	0.5533183853057827
0.536540144944212	0.05612738906900416	0.9687539222565235
0.14166097770763597	0.2749978717907665	0.6419326553721949
0.3077963730808637	0.3944859195297771	0.3008647994885344
0.278015095214468	0.8134089563927617	0.4715289437914739
0.11618888299984109	0.9927408146460902	0.31239816757769046
0.5013489854732953	0.5942167205353212	0.21161842084239024
0.0470974125542134	0.4815601493275803	0.4369144098155241
0.22450399719194947	0.501690966749006	0.9603011805180351
0.030841644669098667	0.8363373262156288	0.5492360481656657
0.7376854233720083	0.1393391918553759	0.4378519033518802
0.2866075653624379	0.04043637391482746	0.6731008868764228
0.5514825119036205	0.2299138590882278	0.3099398406957419
0.018056998620669562	0.8264583027914993	0.9444069044530199
0.6599115440195363	0.7986068264913273	0.7143308081865527
0.6436639959592517	0.28471161073897533	0.2830102041697634
0.08479331867598328	0.1398699512276289	0.8696405048960959
0.5600259747210018	0.9320637807119309	0.8676532067780309
0.8723812833484689	0.243640440721283	0.20493051135002194
0.2529609627198127	0.275895649211502	0.34687455847224324
0.26805021544133245	0.8929470508088543	0.49054059322979326
0.8933389594198261	0.16263203571670148	0.7038415170229524
0.08098938713300396	0.27397698859884356	0.7397845775992378
0.4712773167498503	0.5096055342030809	0.28746268513660156
0.8403016096772995	0.4964833609821838	0.051015577070587126
0.021766492809139004	0.2333696871637433	0.7834847840394659
0.8019812135880177	0.69218230138505	0.8135520810982986
0.2795945892612306	0.226023731467902	0.8494832075669523
0.775930656709146	0.6106447614130193	0.49451388953958175
0.1846021322979523	0.39300404487222296	0.579786245887754
0.4338629797078739	0.19528359167409037	0.07603844107423441
0.8101435883963883	0.6286677680532403	0.8783092248720671
0.5243379035433149	0.55840782038858	0.38979330889243646
0.1555476762065543	0.2358397615799105	0.5791489467165096
0.44398045799234875	0.8143267959691073	0.2809559761811762
0.8834025638453918	0.13989155333960945	0.7348587511578777
0.45502653118702685	0.29232249271988187	0.06467162771661628
0.9431519287511693	0.9775082193553672	0.583581268530067
0.522881966064551	0.0855827432233146	0.4171617067860569
0.0671665471862205	0.8796241507732355	0.7404308259593037
0.5986074762181083	0.26688798296727934	0.8135347650139461
0.2411955152123001	0.015214969937412337	0.40987774659885945
0.5502762034474008	0.24140699971445123	0.24731071631043489
0.5109783201189665	0.5145130850692083	0.14538680730619702
0.9038222129760716	0.5885272340844603	0.21229315878672483
0.9185172101605019	0.30762418592110274	0.7441749795792574
0.20539893311031054	0.45549338012867235	0.8195599453410285
0.06978688252759535	0.5546745760306037	0.7748702651637346
0.4143425983960193	0.9843653719500682	0.35993937253888986
0.8596198617909563	0.27451881809885614	0.5415940206876277
0.7558853119366299	0.9179354329789075	0.896867982170736
0.36251621877348394	0.5991258556065002	0.6455520193621146
0.40775281024762444	0.4766809851521837	0.8679449231473149
0.5223723434317243	0.8250613121650962	0.794900626096034
0.5091784916361356	0.2265837255145544	0.7839693620994065
0.03843463848914175	0.1304899583951611	0.6297676179424707
0.04543071588197345	0.25498257440965577	0.3059216344927317
0.6277842875040422	0.39167632790218465	0.19921766640916405
0.8805015836171846	0.5735593750862121	0.31639395456862485
0.7598401316938402	0.42972892370587734	0.5151380170430792
0.7408277075793611	0.259702641877696	0.07853322587119083
0.11761396061029816	0.8771700026152969	0.22206888786941004
0.5148691281596157	0.5989584628499048	0.9366807025350534
0.1912565469595081	0.006888451162942011	0.2247915621373252
0.9703075535084621	0.5995619757127691	0.8782970451016281
0.03504371223867275	0.2420495292020789	0.7407508232418457
0.16578760374653922	0.2540782077230628	0.5335693689832157
0.689801698798384	0.09196557569726704	0.0730114474904826
0.7928827855424221	0.24419824818674707	0.7824120032627796
0.9134494174120957	0.7143645133961469	0.902990384237186
0.08332603689912255	0.10878291104616122	0.619133059675995
0.11036403100553582	0.5359590898955489	0.9103170099228597
0.43956760450190824	0.8791257151248887	0.3006392256156726
0.9714754453982108	0.7139530814871164	0.8740571108111465
0.36238938665606757	0.9162223902940911	0.4990764881297578
0.0419815514951124	0.3016235127249606	0.09523893428772945
0.8260563443574239	0.7211009587918626	0.3737390802516055
0.8847916416866689	0.48098281526851705	0.5843585843260113
0.9036136654605623	0.04328313782734872	0.5744573909938032
0.7679830610174357	0.14372742345159628	0.5631981666408882
0.40981076525055493	0.632947260853777	0.10855326850892855
0.4631246120077491	0.2715075386601332	0.22360837830310676
0.5730288106361052	0.3376216808289173	0.7410499616382449
0.902661470583282	0.5310688253265425	0.9188023495550461
0.79066980543588	0.48235706836600467	0.09807284457346555
0.9764780600147316	0.4395533830697401	0.30052592043752446
0.6050125398254508	0.8597109191042857	0.8436917472421518
0.007998690294289124	0.8015503451315881	0.01031524559479391
0.08135163621965413	0.7009599270023623	0.2688316214234924
0.33778993469828555	0.5666731179517707	0.9212291293461029
0.7054380943613734	0.30540505923064487	0.41608347345549135
0.634904125195888	0.2590547416658362	0.3621016539856039
0.8718248765530953	0.15151587854485238	0.3630907150281254
0.5463556453221992	0.7022038734468962	0.20643053948054513
0.5050073015312638	0.38271234773572316	0.14912977000743777
0.43231377143178074	0.8644458643612187	0.5158291902569424
0.4563363539620785	0.9373285491160415	0.8949270849073269
0.3165628319308931	0.42242016127693227	0.37010133970102266
0.8439731477246436	0.35846618906927585	0.532186665382214
0.4435221035045547	0.16730216026749578	0.43478871301162925
0.06374601817037351	0.7389070230853446	0.3713660326764935
0.9540481081710747	0.569570418713084	0.4438746728613422
0.9811772759311637	0.09401554109042509	0.9222773246128584
0.973006676549933	0.4847472921902789	0.8515401473237244
0.2283011125676615	0.9045821874123531	0.27841951007346977
0.5418107345501573	0.2570468799191674	0.7302930565141483
0.014086320864146518	0.8109063303763171	0.9025617103976004
0.5050452397150607	0.9462285618151396	0.4015596264875001
0.023627814109382972	0.19010549601210303	0.2024491968857436
0.7324810007126598	0.08754708628727814	0.9601131848816438
0.9139147201258252	0.0869938459588726	0.5655771155468221
0.254068372109319	0.9910556287996006	0.2945314989889324
0.41819274559297404	0.5334700183647054	0.8728245643158833
0.04082715372953505	0.4530103840728271	0.48092334062701014
0.9222243294684959	0.6706550947860244	0.6878490336140721
0.05071252581560559	0.9445896983237145	0.6954588684809534
0.6270150847183649	0.40850655634055977	0.7328739630467297
0.9650334631248404	0.17077728095336886	0.7417932271363782
0.18944060970314425	0.15296377786165305	0.22819152227939843
0.5918984275575663	0.8908724111626779	0.4189934342955002
0.7000627221802951	0.23823783685979738	0.4798642212049813
0.24552237865135684	0.1621136603710236	0.5403921922957777
0.584274368133241	0.4150756706722597	0.9200360188097255
0.43518273549938635	0.20451135907734674	0.7799740381329943
0.20408777311174842	0.09677336502957135	0.5872458341621456
0.34500322188392596	0.29199171580235095	0.3834127875594292
0.03699019481558663	0.34226663497707766	0.545535100917948
0.12853999515114833	0.9778225196335407	0.6061043189494725
0.7366662164507397	0.7999609148479292	0.46415460082812776
0.955736018398408	0.3021487686102281	0.12178678453173886
0.09402615445397844	0.32339261797742835	0.31808282832895063
0.15991791803878497	0.40177970630700144	0.8077832740942585
0.0037277901003625047	0.6215461122270581	0.9051331864691067
0.6996261747356466	0.5926191414332479	0.5040777933660159
0.7289291002671211	0.9032940037370462	0.5294929394807799
0.5887142370043295	0.38139405797394277	0.2849738647636598
0.3444924171087841	0.4657705259845718	0.580609879936774
0.549620947260785	0.8244232887821386	0.13087628163928056
0.08725503392850009	0.9219610764023084	0.7733174849783503
0.8372502126004171	0.38508128406679687	0.5004241300315087
0.23488331954345376	0.3696322277138665	0.9847826006318554
0.849989905391491	0.8692309277922751	0.12430855434072663
0.3557189406495368	0.009741321477668041	0.6286223692941942
0.9509699437351592	0.18244014995197977	0.9479213466756804
0.16749048719416437	0.8004242551398247	0.10658531055822096
0.1268931631953445	0.4181712559591355	0.892410767953418
0.7433994922000986	0.2356584017518033	0.5809689641089288
0.4184360435643094	0.8090671204376757	0.4115739552677581
0.11945574742019427	0.23728790305637126	0.6373681068061974
0.842256209309865	0.460718540031976	0.03943927683766446
0.9255982003719924	0.47877222419538623	0.04510635454370704
0.7741375907530742	0.7931267036935814	0.9972855315612214
0.0704236815490259	0.7786735775885059	0.39656423812050734
0.363716098729024	0.5190811283502929	0.9951590144519892
0.7582237134036287	0.4373532191285405	0.0300173489298462
0.8103021931668115	0.2304671317205852	0.7169554710900207
0.23870896999959568	0.36888786360871395	0.4467334911516223
0.9545508487516091	0.42893772002824004	0.6856065499860318
0.26299766025825355	0.19433041887575386	0.9122019443828893
0.23991604563630975	0.13618308177860172	0.4907795304398562
0.27344300133500576	0.0205781691732958	0.18259921296817405
0.9785586677832088	0.4694271794136027	0.6950750593151503
0.8775742856407615	0.8777829265695151	0.5261503458759349
0.19875306336335807	0.6840555601092128	0.3738732535284851
0.5875528699976353	0.937309329106937	0.4647458577989738
0.8012241172297484	0.6951879069387252	0.2610535532138353
0.3986203095927443	0.9060862660357615	0.7980760540260696
0.27403104925025845	0.9370244184801276	0.24441797785045105
0.45704190288082813	0.2533819701725084	0.11079577748868308
0.2049684653136794	0.0058826043902748815	0.3541841404428191
0.7116244306357373	0.01958311743058505	0.823151422364136
0.613593063659901	0.9853123304617837	0.6579189470502023
0.22994428305743198	0.509315043206394	0.5443182725043679
0.6745756035881489	0.7578027062675596	0.4429004833807846
0.4531934116724764	0.9525687894714358	0.3552193993296333
0.4065267218002615	0.7880857254834608	0.005174921703169577
0.7990744879649119	0.9075000400181006	0.22706727096076573
0.7823627198446658	0.086767018544326	0.7078374827581535
0.7358380636219549	0.04942006220055106	0.9455991064314901
0.029826074620105336	0.4411693829275347	0.27658612761898316
5.77775150567561e-06	0.928322002592922	0.1927072081206036
0.21108278681942194	0.6280685040556022	0.35546285834696867
0.3625891339422511	0.19130990106865664	0.9178666333719572
0.48804696391566604	0.769915069594105	0.3695878684975983
0.8263941240713365	0.362276411958092	0.9092303142496143
0.7431213526750186	0.9809200901885553	0.7355305417990263
0.008541230849343995	0.8016908863056378	0.8134513177162641
0.08777680129377696	0.6967028848627597	0.8122276259214843
0.7365804422985125	0.44898472566286174	0.5575307392653882
0.020384446084442454	0.032159382214670074	0.4535681722000485
0.8880938029825562	0.7421048298256718	0.11235531249540998
0.6040618359377872	0.8653736538392511	0.6021844549053821
0.17473318010880867	0.9550392899202016	0.2331029963409279
0.5263989268849978	0.9224426433848448	0.5288709823186953
0.8874075927145044	0.9190063551054645	0.36897600105323547
0.9149795380179648	0.09897315239689797	0.5717534102369184
0.6175817447698086	0.7157645812404876	0.6000515758612412
0.11628426271566883	0.9598688533162503	0.2893749608933184
0.14514636982069085	0.13940774600177108	0.9962620546087986
0.2784794462833067	0.5914422678920264	0.029274787818233006
0.7977684917483246	0.2804619229228602	0.4061412765863771
0.2359846291192501	0.9550412381563546	0.37755928412625606
0.6997026542177986	0.7809677051938975	0.632253311181134
0.7448872588556534	0.9053005151664704	0.3279797444027742
0.035467420191560906	0.3460931922894386	0.4397697685454697
0.21093808379248646	0.1343048733881007	0.10392883907240735
0.9633763819730687	0.5868920988399133	0.9775050713386723
0.8940112180145202	0.5827258618613254	0.7876921768550489
0.8463167465155956	0.9967121376472721	0.678459489400693
0.42545886932123644	0.02470183135238324	0.7009845379123245
0.30860110912410355	0.7985757291901542	0.20643956280092446
0.1367166714956738	0.15709686496725483	0.4434064885358342
0.5318703752872128	0.1705203690853463	0.9979595880543729
0.9766945637011073	0.6964070284328344	0.11088668309322536
0.9763083260468329	0.3642217419671073	0.2543567670248751
0.8557877553768343	0.8630966214147919	0.7804677568879609
0.0036784286803468458	0.8134717093954761	0.07864832915685882
0.07222880055348857	0.16293063822994613	0.2021224322468962
0.14325718007888422	0.9742718137726389	0.7508600615491651
0.21734974416187658	0.06880253422514127	0.27771494679449016
0.13039451686907844	0.10990385487886167	0.3614236529065262
0.8550965066868607	0.6136695676530534	0.7046051962002144
0.6436798614448449	0.5172481811361229	0.9289346434995556
0.915865500934949	4.787484174206824e-05	0.14069240420757323
0.44272733011554877	0.5172650759351441	0.35659818099272
0.5157034304561711	0.40487476906428366	0.27637012489445456
0.26247854622153255	0.46457399932152554	0.219181852067585
0.8683246323415464	0.6903824220824442	0.31000054599089333
0.6266666714625421	0.4136882606811475	0.6212528673190151
0.5508465602426948	0.36219290425867334	0.06822446889002431
0.7116029534654245	0.525328171528669	0.13006416484422567
0.5520765533405203	0.8130249495511013	0.058063865847730045
0.2243694096729142	0.31340390199005463	0.015561230168994689
0.8520376524785065	0.7341215712271857	0.5972749334546604
0.6615666042744232	0.09122147207462794	0.870357476710565
0.41985095097335245	0.26593099846554846	0.6023176360075607
0.5879202019189992	0.6026229240648229	0.4048270217557124
0.43592834746040343	0.7998700379666611	0.7222070539784192
0.021595686480826437	0.04013764064991898	0.2808381549511254
0.055732341523276996	0.5586839324917774	0.04773617643542427
0.6757260345147262	0.549228554486504	0.6440113513108563
0.846530172540397	0.04841167655453382	0.49763235148291984
0.12475326510788176	0.2587151536061213	0.02128008580553109
0.4354446291045009	0.5578421246853352	0.7602028539267978
0.03814324203771591	0.1839954511532197	0.020536242522730785
0.07169722754512842	0.6259695461713195	0.4585166985408804
0.4895522215776551	0.9730852686626129	0.798226870517559
0.22865701817548212	0.4212902593420331	0.5321252806356731
0.32683064995402356	0.25794801221430563	0.7704202316901023
0.4903166445166942	0.7998578698355958	0.23267818142075747
0.3049522694554704	0.6024992876366001	0.8539518087605166
0.4851474061153076	0.0999138072193001	0.5849116662287376
0.7258724567291832	0.4330312426333103	0.5756847071719791
0.959445732476112	0.46637333533005854	0.032245771360025266
0.13038289694650385	0.4186407751264135	0.6904432725810464
0.9122775032760654	0.6594284341122421	0.2331070938091082
0.8564378663383988	0.7098397550457737	0.3208132077721757
0.40916080714942005	0.283030570733122	0.13925632163435753
0.6328681499412169	0.20045772673200424	0.496994956242484
0.46664534117364187	0.6532532114768329	0.214797959312792
0.2786035425355027	0.1450137359295115	0.12960490067447517
0.8996127190747343	0.4782555288431395	0.6984831550316098
0.18474567346131932	0.26703869882755626	0.14480821978162584
0.9701872744390753	0.8305843870905057	0.9321028053630868
0.23835821618259967	0.8054539655792372	0.2169754480638414
0.6346665697690715	0.4853498977825178	0.7863841002051439
0.13481255291309002	0.08188715230323873	0.8904607252940966
0.40578688916704275	0.5504473540224387	0.841707038984772
0.9041290546750668	0.45497663099649255	0.8863741739723126
0.0876352656865842	0.12646168323978912	0.35341298013910016
0.6269379372419007	0.7695245602859476	0.4016323196436554
0.06760849688010817	0.1682420846849655	0.7344939904450322
0.84446941811718	0.8167795727574237	0.5480164351303461
0.2952871490369301	0.8594814337793496	0.8038170921798791
0.9997292770528615	0.6134926189631388	0.04951102311632982
0.879891067929884	0.0004190587803674095	0.8312841911471641
0.15374753203100888	0.5867715124525874	0.5742475595116557
0.9369531322608906	0.09121933086509337	0.21033824930937495
0.965048264621483	0.4584100875011895	0.12037637055664396
0.0974350052087517	0.32382345339936347	0.1341304279158242
0.6075077061450469	0.9651225611082523	0.26743221287076446
0.8349232358218222	0.743467987642535	0.5779671664380803
0.9610628207561763	0.10160753670977185	0.27135579404609067
0.27647719034708407	0.7993562017141402	0.9646980614308573
0.2907943393105089	0.985921376084209	0.36465334068493294
0.910961659443397	0.3968924692025074	0.350050279905995
0.02912081620656415	0.664595771291707	0.11492754089270152
0.5935624682546122	0.4400971328101765	0.5505632135389229
0.30418892076858994	0.21064363636643624	0.40964552221166994
0.5229610655447816	0.932956443044836	0.1355697939676649
0.477484510868427	0.7225451437470749	0.17392294361036686
0.6063075044908863	0.173533821151735	0.7162689570267752
0.8296738187601794	0.5158330915003428	0.6013480281684093
0.3153336481150649	0.19578239133724407	0.5383446004061833
0.021309897214262685	0.020496349236479694	0.7235694775309078
0.6027321993410134	0.3349282651399774	0.9478512540187487
0.8385633369528026	0.026275760493046474	0.4597843247289063
0.9438697779765957	0.9068786038073591	0.9593254703823709
0.27932429625394006	0.41747713539892917	0.760191771274478
0.23535150271314786	0.3666652429551619	0.4452350605161146
0.8153663232113617	0.24089757784858035	0.7121514799447257
0.1899399556819109	0.6579000352782757	0.13557542556054358
0.17446904673496066	0.9472067705450814	0.6820616645128851
0.6636880418413913	0.02807152499520882	0.8295085030091641
0.7759532930262935	0.19340031455583817	0.28768362509651335
0.7363922155706272	0.2600713736140323	0.19846739775105093
0.5470534631197295	0.5324823297497511	0.1913930466291398
0.7131803208143975	0.6090453174310879	0.18256677012868572
0.7740564370498757	0.9824755900395999	0.5043090528059567
0.7471729735483147	0.16542512397535414	0.5790539719237235
0.3840950322916197	0.6689169019881879	0.5897606502506819
0.33808288538741604	0.560891442779113	0.27079661712477043
0.45959842983981647	0.910429952034851	0.6820715209572814
0.8674154657860544	0.3947323812365764	0.555643194913738
0.4142928413022233	0.3168419520355541	0.11196572289603846
0.3337294028965787	0.2871872116391023	0.8892383906970923
0.9219978931050073	0.7131290145472514	0.737362120461913
0.34676585280539785	0.7667063521761015	0.19538536796637784
0.6090975806229152	0.6386010542722096	0.7990961580648184
0.1359628700594786	0.38509775248786304	0.6885159232117752
0.7240474567231339	0.4778976551281021	0.11867606106271056
0.10282733725697968	0.14919608321919908	0.16330261841236793
0.8855608150928129	0.33572897275751956	0.379754593155991
0.8280168473254714	0.8713365488002807	0.28485805610678405
0.21813975366613703	0.7165170213296876	0.5617906166933515
0.323914888419626	0.3386804265804917	0.16064509501270063
0.1425122831740121	0.006329728211227237	0.6171550704426011
0.7458244339895653	0.005389892823603026	0.22322389757712136
0.5882504403340342	0.5301747498655351	0.7932222337800854
0.7925427788261874	0.3721557105753456	0.9630681399859102
0.6919003855598227	0.8840865363636408	0.7091571935941541
0.23070699242576465	0.4185663737445574	0.21238616841832825
0.15981236551451217	0.29673603684850625	0.9472997234183281
0.5608628875985532	0.36344222541687	0.4425208289756343
0.3245670326319341	0.23366631718120068	0.5119562938200252
0.44533963475047567	0.3861964998896623	0.4197062731733501
0.8168668667193166	0.44958000912878293	0.7261748037262612
0.17786168962171212	0.7401629745721194	0.11926170215844067
0.9074233713167694	0.19815500756211812	0.3667006557813822
0.8862137378485893	0.3219355825285952	0.24478543758581317
0.04814126875197655	0.1400964510180871	0.5201715726016697
0.15719365123641427	0.15946310123350205	0.2309724980262452
0.5231014073849591	0.5667390373966512	0.14747019082882562
0.10913712865512315	0.7522474487205183	0.37732091589836003
0.5395401654757906	0.13480995751398528	0.45279206218849066
0.4806995223961983	0.11923700750266819	0.7310300153496795
0.7322496641537635	0.008677684292102028	0.43298108057097695
0.7319629543804057	0.8221161890323679	0.972521625455483
0.4475106245321203	0.8150706506859491	0.37555863951381474
0.8850175879977915	0.3408116129946299	0.12226718620631705
0.37644435181406477	0.6987753185378742	0.4421746784905296
0.38282365061903556	0.30867454998329347	0.5531790434877537
0.5621424339526242	0.649047122345034	0.8023261974712596
0.9419756422134714	0.07381667609282672	0.6894516566662559
0.6519909084833014	0.11758255248822724	0.7664880465476215
0.2773943482409622	0.8223919375426095	0.08578331840755105
0.18110332203124102	0.9355375828801823	0.18176523586601412
0.7751587351540725	0.2490368562191475	0.9404291764246191
0.503477772610872	0.32016795322310376	0.25782557962913866
0.08779855019693616	0.4301420937935655	0.41089556183265075
0.15830472885191826	0.987381590544238	0.6938633682803903
0.640120569676334	0.7905903684160128	0.7213889844765059
0.01373327691612991	0.04799206189078198	0.09258195911571421
0.4161646463658949	0.3806779964857585	0.425411260976277
0.6165980444732847	0.20161845905639575	0.3702794967103322
0.2558398903651805	0.14323435055632894	0.5627083426825948
0.2635111891442218	0.3006387733307937	0.5948789246849208
0.6800449482436899	0.7770733465944341	0.9730430828982488
0.5354785298244098	0.8249742601905453	0.5254818841567171
0.8656610057473374	0.48296881909713874	0.32148990224443397
0.9619416462786499	0.6402968723601784	0.047722190032892464
0.8660641266308003	0.08129655305576988	0.9024565421583253
0.7465798334415079	0.3829852862757084	0.20757748224988792
0.4674788335167045	0.5420663063858768	0.5968141408854079
0.24176427956790625	0.5992638508973384	0.24791809430778933
0.2388067251249364	0.022491117682918338	0.23076800459078894
0.13571347989399152	0.9019588886864061	0.5477471670833675
0.915559686849285	0.8753369382484092	0.19448596431386111
0.90329695041035	0.8061040560361872	0.2113159289161226
0.21280211488713108	0.32246403124849343	0.5121536995111284
0.6874477781413941	0.13953594534781266	0.44739743057680836
0.5676458750247279	0.7757646457412005	0.4921159259679251
0.42782593011121783	0.07847650947407381	0.22118029830108565
0.8197369813663404	0.4512440032390739	0.8476198098926148
0.13007800158634952	0.9368267755971214	0.9298677341606915
0.26569769636503593	0.5020683464600243	0.3607315918355134
0.842311904891799	0.9304348649036394	0.7942135978556565
0.21368726024171236	0.7447904335971457	0.8500721998746853
0.4372402997289945	0.1617591568938912	0.3445494336488314
0.8850796784401463	0.6667568558307532	0.14872965400627225
0.3060642008950547	0.736320258299264	0.13277263470575484
0.10799854951013288	0.1112268640524754	0.8463083489480632
0.8750767817097626	0.05559473528326753	0.8607421144537734
0.24530837512310832	0.11574845707421955	0.6528080719759907
0.8629972387138428	0.8766257945380499	0.368120005277884
0.7488465673543655	0.7779018968039354	0.20736681272132185
0.6390007405013285	0.9569876939121673	0.3646592674381002
0.8759219806598905	0.8232623219990527	0.7450113242203462
0.8049702807235928	0.8527142095714086	0.8527377944698659
0.7285266677482501	0.12545940579975012	0.35539701346630737
0.9417028876039872	0.27867981791826424	0.5384808307020577
0.6757682438327177	0.6680976932353412	0.8892110629558153
0.49701093826129894	0.15153824129570892	0.3974752948037086
0.45861324206761944	0.0012265328387924823	0.22823096016322353
0.8510361652083295	0.7258794180155752	0.6899167552869866
0.2302856398090931	0.4567692352053362	0.43082487507347667
0.03207498023499544	0.7939773282403441	0.11485702506183848
0.8862220007707325	0.6064709174837948	0.38799847810967725
0.39209997563491616	0.5174304255710521	0.07752621133541593
0.5187013348355989	0.33528817549064927	0.8395730640468766
0.7163260723624008	0.6897279062570274	0.7213331667440653
0.43212318795006344	0.638258120308259	0.7810210816528147
0.7781673451677118	0.5264690768393604	0.726847130931839
0.5139981107512235	0.43232625769064814	0.34232198996838403
0.6226556803241317	0.881466441464372	0.5670828727332357
0.20324665470204817	0.602149875058827	0.6359795946017401
0.719487483599133	0.8116582076392108	0.7438826938249434
0.17417444252362702	0.80748064302849	0.7510490193910678
0.4702253678373509	0.5376693368949308	0.10499301668358585
0.6135315229600264	0.575389124445472	0.649416925761105
0.7699743045657116	0.4057149814582601	0.12559772213467457
0.786546189260384	0.5276844848802063	0.35891486375015047
0.6287861925122782	0.5704240294888298	0.17209151370107256
0.9977465884156156	0.5108698618519456	0.7891831790030112
0.2458608566626198	0.43188636859912655	0.2926726801690043
0.46835428504813514	0.7943243680049411	0.7943490027924591
0.6342596115242725	0.6980007512374353	0.25367978196285557
0.2941530590975885	0.7455516525421069	0.6723507941046751
0.9104125486544213	0.212372638871418	0.16596305958605095
0.16737978344088378	0.6398543051605127	0.5273121063367033
0.5955431661578131	0.08859284374132914	0.8284605953073562
0.2608478004507807	0.3747577986494812	0.7969447970841931
0.6659008292094906	0.20544300929148807	0.209394734512096
0.79521076137222	0.2965486699702591	0.2548924859299134
0.9295917231671108	0.02099358397700024	0.27956405075304647
0.7892955186175615	0.7175142618402915	0.7885293663221132
0.3064536730550056	0.6609805391246013	0.5361653400737018
0.3861732132071162	0.9790411316615407	0.09824581779689867
0.6865873066106335	0.5695646316544991	0.8807274384951465
0.1262527949144986	0.34119101303799104	0.1337574709836742
0.9073468719479025	0.8993904637240129	0.9931657938071048
0.23155302391345578	0.8990923181600666	0.4975418311773273
0.14119242718054037	0.4323344389968171	0.5518337789627814
0.27638148202241397	0.9783173376264099	0.9440531464544124
0.8880431656586595	0.23507236693377664	0.7818025471938245
0.6242361366281687	0.6582755040940419	0.40092292895582105
0.6499317867951784	0.4705776132483086	0.4625981187944894
0.3061126513201271	0.5473585002766427	0.6405991038669568
0.4729427793123696	0.37256466775303376	0.8060343656796396
0.8310429123839889	0.8393738339642002	0.44319795599384904
0.38420730314333174	0.3445534807388345	0.26342279517275313
